idno;netustm;ppltrst;vote;prtvtddk;lvpntyr;tygrtr;gndr;yrbrn;edlvddk;eduyrs;wkhct;wkhtot;grspnum;frlgrsp;inwtm
100391;60,0;9;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1970;60;Male;1952;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;42;9999999;9999999;71,0
100392;120,0;7;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2010;70;Male;1988;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;19;37;37;9999999;9999999;68,0
100428;420,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;1976;64;Female;1961;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;40;55000;9999999;54,0
100626;120,0;8;Yes;Socialdemokratiet - The Social democrats;1990;62;Male;1971;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;15;37;40;36500;9999999;58,0
100656;150,0;7;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1975;Never too young;Male;1959;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;37;37;9999999;9999999;125,0
100785;60,0;5;Yes;Dansk Folkeparti - Danish People's Party;1981;Never too young;Female;1970;Folkeskole 9.-10. klasse;17;NA;40;9999999;9999999;59,0
100938;90,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;1988;60;Female;1972;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;42;70000;9999999;60,0
100939;60,0;9;Yes;Dansk Folkeparti - Danish People's Party;1969;Never too young;Male;1955;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;50;50;30000;9999999;68,0
101085;540,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;2002;50;Male;1981;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;19;37;37;39600;42000;63,0
101212;210,0;5;Not eligible to vote;NA;2008;NA;Male;1989;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;18;5;5;9999999;9999999;65,0
101241;30,0;5;Yes;Dansk Folkeparti - Danish People's Party;1986;60;Female;1969;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;32;32;19000;20000;133,0
101251;60,0;7;Yes;Dansk Folkeparti - Danish People's Party;1969;55;Male;1954;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;50;38000;9999999;35,0
101278;270,0;5;Not eligible to vote;NA;Still in parental home, never left 2 months;NA;Female;1998;Folkeskole 9.-10. klasse;13;7;11;5000;9999999;55,0
101382;90,0;6;Yes;NA;2010;68;Male;1990;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;12;37;34;40000;35000;40,0
101564;540,0;6;Yes;Socialdemokratiet - The Social democrats;1990;60;Male;1966;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;37;48;140000;180000;49,0
101586;480,0;8;Yes;Socialdemokratiet - The Social democrats;1976;67;Male;1959;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;3;70;70;100000;9999999;61,0
101596;120,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;2007;59;Female;1986;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;9999999;9999999;59,0
101599;720,0;4;Yes;Dansk Folkeparti - Danish People's Party;2007;Never too young;Female;1990;Folkeskole 9.-10. klasse;9;37;37;9999999;9999999;52,0
101645;120,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1967;60;Female;1944;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;12;40;40;9999999;9999999;57,0
101653;90,0;7;Yes;Det Radikale Venstre - The Radical Liberal Party;1983;60;Female;1962;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;19;32;32;21500;9999999;60,0
101769;150,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1974;Never too young;Male;1960;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;18;12;12;9999999;9999999;50,0
101814;90,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1984;Never too young;Male;1968;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;45;40000;45000;52,0
101823;30,0;7;Yes;Socialdemokratiet - The Social democrats;1963;65;Male;1945;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;17;37;40;9999999;9999999;45,0
101874;120,0;6;Yes;Socialdemokratiet - The Social democrats;2008;Never too young;Female;1994;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;10;37;41;24000;30000;79,0
101906;60,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1992;60;Male;1970;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;4;37;37;40000;9999999;58,0
101909;60,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1958;60;Male;1942;Universitetsbachelor. 1. del af kandidatuddannelse;15;0;50;9999999;9999999;55,0
102030;240,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1973;NA;Female;1955;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;37;37;32000;9999999;58,0
102162;60,0;8;Yes;Socialdemokratiet - The Social democrats;1962;65;Female;1946;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;37;9999999;9999999;56,0
102231;35,0;8;Yes;Socialdemokratiet - The Social democrats;1986;50;Male;1966;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;25;25;9999999;9999999;64,0
102281;60,0;8;Yes;Det Konservative Folkeparti - Conservative People's Party;1972;Never too young;Male;1953;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;12;NA;55;9999999;9999999;66,0
102282;360,0;6;Not eligible to vote;NA;2014;60;Male;1990;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;2;37;37;9999999;9999999;90,0
102303;600,0;8;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2004;60;Female;1986;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;4;37;37;31500;35000;55,0
102328;270,0;6;Not eligible to vote;NA;Still in parental home, never left 2 months;NA;Female;2001;Folkeskole 9.-10. klasse;10;2;2;600;9999999;41,0
102501;NA,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1965;88;Male;1947;Folkeskole 6.-8. klasse;8;37;37;9999999;9999999;79,0
102577;NA,0;8;Yes;Kristendemokraterne - Christian Democrats;1966;Never too young;Female;1948;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;12;11;12;9999999;9999999;79,0
102591;60,0;7;Not eligible to vote;NA;2004;50;Male;1977;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;23;37;37;38000;9999999;67,0
102638;180,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1992;60;Male;1972;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;38;40;48000;9999999;73,0
102651;540,0;7;Not eligible to vote;NA;Still in parental home, never left 2 months;45;Male;2000;Folkeskole 9.-10. klasse;12;NA;12;3500;9999999;41,0
102792;NA,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1968;65;Male;1944;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;7;25;45;9999999;9999999;49,0
102863;488,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1988;62;Female;1966;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;23;25;25;9999999;1;79,0
102987;210,0;2;Yes;Dansk Folkeparti - Danish People's Party;1993;55;Female;1974;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;20;37;37;31000;35000;45,0
103100;90,0;Most people can be trusted;Yes;Det Konservative Folkeparti - Conservative People's Party;1992;65;Female;1974;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;35;38;30000;35000;54,0
103153;360,0;7;Yes;SF Socialistisk Folkeparti - Socialist People's Party;2008;NA;Male;1990;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;5;37;40;350000;9999999;55,0
103272;90,0;4;Yes;Socialdemokratiet - The Social democrats;1978;50;Female;1960;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;20;35;35;9999999;9999999;72,0
103492;60,0;NA;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1982;20;Male;1964;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;16;16;27000;9999999;48,0
103502;180,0;7;Yes;Liberal Alliance - Liberal Alliance;1998;60;Female;1980;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;16;32;35;9999999;9999999;65,0
103561;240,0;8;Yes;Enhedslisten - Unity List - The Red-Green Alliance;1977;60;Male;1959;Folkeskole 9.-10. klasse;0;37;40;30000;9999999;70,0
103584;300,0;9;No;NA;2010;54;Female;1992;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;2;40;40;9999999;9999999;331,0
103657;600,0;7;Yes;Dansk Folkeparti - Danish People's Party;1996;25;Female;1980;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;36;36;26000;30000;85,0
103704;494,0;7;Yes;Det Radikale Venstre - The Radical Liberal Party;2011;55;Male;1991;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;15;15;15;9999999;9999999;51,0
103721;60,0;Most people can be trusted;Yes;Det Konservative Folkeparti - Conservative People's Party;1963;58;Female;1948;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;4;28;28;9999999;9999999;61,0
103839;210,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1980;67;Male;1960;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;21;37;37;44000;9999999;48,0
103843;90,0;5;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2010;40;Male;1990;Universitetsbachelor. 1. del af kandidatuddannelse;21;NA;NA;9999999;9999999;72,0
103926;45,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1998;NA;Male;1975;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;40;40;40000;9999999;57,0
103973;120,0;8;Yes;Socialdemokratiet - The Social democrats;2000;Never too young;Male;1979;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;47000;9999999;84,0
104005;360,0;8;Yes;SF Socialistisk Folkeparti - Socialist People's Party;2007;55;Male;1987;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;20;37;37;40500;9999999;61,0
104017;120,0;8;Yes;Other;2017;60;Female;1997;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;13;NA;5;9999999;9999999;51,0
104020;180,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;1965;60;Male;1948;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;20;37;45;9999999;9999999;65,0
104092;NA,0;3;Yes;Dansk Folkeparti - Danish People's Party;1957;NA;Female;1942;Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann;8;30;30;9999999;9999999;69,0
104101;15,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1962;65;Male;1945;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;37;9999999;9999999;62,0
104113;720,0;8;Yes;Kristendemokraterne - Christian Democrats;1997;60;Male;1978;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;30;30;26000;30000;49,0
104131;150,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1999;60;Female;1979;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;8;37;40;42000;9999999;58,0
104186;360,0;8;Yes;Det Radikale Venstre - The Radical Liberal Party;1981;Never too young;Female;1961;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;46500;9999999;62,0
104254;NA,0;Most people can be trusted;No;NA;NA;NA;Female;1942;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;40;NA;9999999;9999999;79,0
104373;30,0;8;Yes;Dansk Folkeparti - Danish People's Party;1967;NA;Male;1942;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;6;37;37;9999999;9999999;83,0
104398;300,0;8;Yes;Socialdemokratiet - The Social democrats;2005;55;Female;1987;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;40;40;32000;9999999;67,0
104424;360,0;9;Yes;NA;1980;NA;Female;1961;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;19;37;43;9999999;9999999;33,0
104533;360,0;8;Yes;Kristendemokraterne - Christian Democrats;1971;60;Male;1950;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;30;40;9999999;9999999;86,0
104556;210,0;7;Not eligible to vote;NA;NA;50;Male;2001;Folkeskole 9.-10. klasse;0;35;35;3600;2500;56,0
104583;300,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1978;NA;Male;1961;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;14;37;60;44000;9999999;58,0
104606;180,0;6;No;NA;2010;60;Female;1990;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;17;37;37;30000;9999999;85,0
104710;150,0;4;Yes;Socialdemokratiet - The Social democrats;1959;50;Female;1944;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;13;37;37;9999999;9999999;71,0
104737;60,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;Still in parental home, never left 2 months;50;Female;1970;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;32;32;24500;9999999;63,0
104745;360,0;8;Yes;Liberal Alliance - Liberal Alliance;1999;65;Female;1982;Forskeruddannelse. Ph.d., doktor;21;37;37;38000;45000;52,0
104763;NA,0;7;Yes;NA;2014;55;Female;1993;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;8;10;9999999;9999999;76,0
104880;90,0;8;Yes;Socialdemokratiet - The Social democrats;1966;65;Male;1942;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;11;37;40;9999999;9999999;71,0
104908;480,0;5;Yes;NA;1990;NA;Male;1975;Folkeskole 9.-10. klasse;12;20;22;9999999;9999999;113,0
104946;240,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1995;60;Male;1974;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;37;38000;9999999;88,0
104964;60,0;8;Yes;Det Konservative Folkeparti - Conservative People's Party;1980;Never too young;Female;1956;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;60000;9999999;51,0
104997;360,0;Most people can be trusted;Yes;Socialdemokratiet - The Social democrats;1983;65;Male;1962;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;15;37;45;20000;9999999;52,0
105005;60,0;9;Yes;Liberal Alliance - Liberal Alliance;1994;55;Male;1974;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;50;50;1000000;9999999;42,0
105068;NA,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1956;NA;Male;1939;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;11;NA;NA;1000000;9999999;51,0
105240;120,0;7;Yes;Det Radikale Venstre - The Radical Liberal Party;2012;50;Female;1993;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;37;37;33000;9999999;41,0
105335;540,0;6;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1993;60;Female;1971;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;3;12;12;9999999;9999999;59,0
105337;630,0;8;Not eligible to vote;NA;Still in parental home, never left 2 months;60;Female;2003;Folkeskole 9.-10. klasse;9;3;3;9999999;9999999;66,0
105339;NA,0;You can't be too careful;Yes;Dansk Folkeparti - Danish People's Party;1950;50;Male;1929;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;40;40;9999999;9999999;73,0
105344;NA,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1955;55;Male;1941;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;12;37;40;9999999;9999999;83,0
105435;NA,0;7;Yes;Dansk Folkeparti - Danish People's Party;1962;NA;Female;1944;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;15;37;37;9999999;9999999;76,0
105461;30,0;9;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1974;60;Male;1954;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;13;37;39;45000;9999999;60,0
105481;NA,0;7;Yes;Det Konservative Folkeparti - Conservative People's Party;1965;50;Female;1943;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;40;45;9999999;9999999;60,0
105560;60,0;8;Yes;Socialdemokratiet - The Social democrats;1981;60;Male;1961;Folkeskole 9.-10. klasse;0;37;37;30000;9999999;52,0
105620;600,0;9;Yes;Enhedslisten - Unity List - The Red-Green Alliance;2003;Never too young;Female;1984;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;39;40000;9999999;47,0
105627;480,0;5;Yes;Alternativet - The Alternative;1998;NA;Male;1978;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;3;37;42;44000;9999999;87,0
105659;180,0;9;Yes;Dansk Folkeparti - Danish People's Party;1990;62;Male;1973;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;16;37;37;15000;18000;59,0
105668;61,0;8;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1982;NA;Female;1963;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;36;42;42;9999999;9999999;51,0
105688;420,0;5;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;Still in parental home, never left 2 months;55;Male;1997;Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX;14;33;33;19000;9999999;42,0
105821;90,0;8;Yes;Socialdemokratiet - The Social democrats;1991;60;Female;1972;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;18;42;42;40000;48000;58,0
105827;45,0;6;Yes;Det Konservative Folkeparti - Conservative People's Party;1971;60;Male;1946;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;NA;55;9999999;9999999;228,0
105835;270,0;7;Yes;SF Socialistisk Folkeparti - Socialist People's Party;2002;55;Female;1983;Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,;16;37;37;24740;28000;75,0
105926;600,0;9;Yes;Socialdemokratiet - The Social democrats;1981;60;Male;1963;Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-;14;37;43;34000;9999999;80,0
105953;120,0;8;Yes;Dansk Folkeparti - Danish People's Party;1986;65;Male;1967;Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks;18;40;45;75000;9999999;47,0
106051;690,0;7;Yes;Venstre, Danmarks Liberale Parti - The Liberal Party;1993;60;Female;1975;Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem;16;37;45;42000;50000;60,0
106089;420,0;6;Not eligible to vote;NA;Still in parental home, never left 2 months;Never too young;Female;2003;Folkeskole 9.-10. klasse;9;12;12;3000;9999999;51,0
